[2020-01-31T08:53:34.575+0300][5.348s][info][gc] GC(77) Pause Young (Allocation Failure) 808M->537M(991M) 0.278ms
[2020-01-31T08:53:34.625+0300][5.397s][info][gc] GC(78) Pause Young (Allocation Failure) 808M->537M(991M) 0.275ms
[2020-01-31T08:53:34.675+0300][5.447s][info][gc] GC(79) Pause Young (Allocation Failure) 808M->537M(991M) 0.278ms
[2020-01-31T08:53:34.725+0300][5.497s][info][gc] GC(80) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:34.776+0300][5.548s][info][gc] GC(81) Pause Young (Allocation Failure) 808M->537M(991M) 0.281ms
[2020-01-31T08:53:34.825+0300][5.598s][info][gc] GC(82) Pause Young (Allocation Failure) 808M->537M(991M) 0.282ms
[2020-01-31T08:53:34.875+0300][5.648s][info][gc] GC(83) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:34.925+0300][5.698s][info][gc] GC(84) Pause Young (Allocation Failure) 808M->537M(991M) 0.278ms
[2020-01-31T08:53:34.975+0300][5.748s][info][gc] GC(85) Pause Young (Allocation Failure) 808M->537M(991M) 0.277ms
[2020-01-31T08:53:35.027+0300][5.799s][info][gc] GC(86) Pause Young (Allocation Failure) 808M->537M(991M) 0.280ms
[2020-01-31T08:53:35.077+0300][5.849s][info][gc] GC(87) Pause Young (Allocation Failure) 808M->537M(991M) 0.277ms
[2020-01-31T08:53:35.129+0300][5.901s][info][gc] GC(88) Pause Young (Allocation Failure) 808M->537M(991M) 0.301ms
[2020-01-31T08:53:35.178+0300][5.951s][info][gc] GC(89) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:35.228+0300][6.001s][info][gc] GC(90) Pause Young (Allocation Failure) 808M->537M(991M) 0.312ms
[2020-01-31T08:53:35.279+0300][6.052s][info][gc] GC(91) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:35.330+0300][6.103s][info][gc] GC(92) Pause Young (Allocation Failure) 808M->537M(991M) 0.304ms
[2020-01-31T08:53:35.380+0300][6.152s][info][gc] GC(93) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:35.430+0300][6.202s][info][gc] GC(94) Pause Young (Allocation Failure) 808M->537M(991M) 0.309ms
[2020-01-31T08:53:35.481+0300][6.253s][info][gc] GC(95) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:35.532+0300][6.304s][info][gc] GC(96) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:35.581+0300][6.354s][info][gc] GC(97) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:35.631+0300][6.404s][info][gc] GC(98) Pause Young (Allocation Failure) 808M->537M(991M) 0.308ms
[2020-01-31T08:53:35.682+0300][6.455s][info][gc] GC(99) Pause Young (Allocation Failure) 808M->537M(991M) 0.290ms
[2020-01-31T08:53:35.733+0300][6.506s][info][gc] GC(100) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:35.783+0300][6.555s][info][gc] GC(101) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:35.834+0300][6.606s][info][gc] GC(102) Pause Young (Allocation Failure) 808M->537M(991M) 0.342ms
[2020-01-31T08:53:35.885+0300][6.657s][info][gc] GC(103) Pause Young (Allocation Failure) 808M->537M(991M) 0.302ms
[2020-01-31T08:53:35.935+0300][6.708s][info][gc] GC(104) Pause Young (Allocation Failure) 808M->537M(991M) 0.278ms
[2020-01-31T08:53:35.985+0300][6.758s][info][gc] GC(105) Pause Young (Allocation Failure) 808M->537M(991M) 0.288ms
[2020-01-31T08:53:36.037+0300][6.810s][info][gc] GC(106) Pause Young (Allocation Failure) 808M->537M(991M) 0.286ms
[2020-01-31T08:53:36.088+0300][6.861s][info][gc] GC(107) Pause Young (Allocation Failure) 808M->537M(991M) 0.359ms
[2020-01-31T08:53:36.139+0300][6.911s][info][gc] GC(108) Pause Young (Allocation Failure) 808M->537M(991M) 0.311ms
[2020-01-31T08:53:36.190+0300][6.962s][info][gc] GC(109) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:36.240+0300][7.012s][info][gc] GC(110) Pause Young (Allocation Failure) 808M->537M(991M) 0.354ms
[2020-01-31T08:53:36.291+0300][7.064s][info][gc] GC(111) Pause Young (Allocation Failure) 808M->537M(991M) 0.302ms
[2020-01-31T08:53:36.341+0300][7.114s][info][gc] GC(112) Pause Young (Allocation Failure) 808M->537M(991M) 0.305ms
[2020-01-31T08:53:36.391+0300][7.164s][info][gc] GC(113) Pause Young (Allocation Failure) 808M->537M(991M) 0.311ms
[2020-01-31T08:53:36.441+0300][7.214s][info][gc] GC(114) Pause Young (Allocation Failure) 808M->537M(991M) 0.304ms
[2020-01-31T08:53:36.493+0300][7.265s][info][gc] GC(115) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:36.544+0300][7.316s][info][gc] GC(116) Pause Young (Allocation Failure) 808M->537M(991M) 0.293ms
[2020-01-31T08:53:36.595+0300][7.367s][info][gc] GC(117) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:36.645+0300][7.417s][info][gc] GC(118) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:36.694+0300][7.467s][info][gc] GC(119) Pause Young (Allocation Failure) 808M->537M(991M) 0.287ms
[2020-01-31T08:53:36.745+0300][7.518s][info][gc] GC(120) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:36.795+0300][7.568s][info][gc] GC(121) Pause Young (Allocation Failure) 808M->537M(991M) 0.292ms
[2020-01-31T08:53:36.845+0300][7.618s][info][gc] GC(122) Pause Young (Allocation Failure) 808M->537M(991M) 0.296ms
[2020-01-31T08:53:36.896+0300][7.668s][info][gc] GC(123) Pause Young (Allocation Failure) 808M->537M(991M) 0.274ms
[2020-01-31T08:53:36.946+0300][7.718s][info][gc] GC(124) Pause Young (Allocation Failure) 808M->537M(991M) 0.280ms
[2020-01-31T08:53:36.998+0300][7.770s][info][gc] GC(125) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:37.048+0300][7.821s][info][gc] GC(126) Pause Young (Allocation Failure) 808M->537M(991M) 0.277ms
[2020-01-31T08:53:37.107+0300][7.880s][info][gc] GC(127) Pause Young (Allocation Failure) 808M->537M(991M) 0.305ms
[2020-01-31T08:53:37.158+0300][7.931s][info][gc] GC(128) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:37.208+0300][7.981s][info][gc] GC(129) Pause Young (Allocation Failure) 808M->537M(991M) 0.282ms
[2020-01-31T08:53:37.258+0300][8.030s][info][gc] GC(130) Pause Young (Allocation Failure) 808M->537M(991M) 0.302ms
[2020-01-31T08:53:37.308+0300][8.080s][info][gc] GC(131) Pause Young (Allocation Failure) 808M->537M(991M) 0.285ms
[2020-01-31T08:53:37.358+0300][8.130s][info][gc] GC(132) Pause Young (Allocation Failure) 808M->537M(991M) 0.281ms
[2020-01-31T08:53:37.408+0300][8.180s][info][gc] GC(133) Pause Young (Allocation Failure) 808M->537M(991M) 0.275ms
[2020-01-31T08:53:37.458+0300][8.231s][info][gc] GC(134) Pause Young (Allocation Failure) 808M->537M(991M) 0.282ms
[2020-01-31T08:53:37.508+0300][8.281s][info][gc] GC(135) Pause Young (Allocation Failure) 808M->537M(991M) 0.298ms
[2020-01-31T08:53:37.558+0300][8.331s][info][gc] GC(136) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:37.608+0300][8.380s][info][gc] GC(137) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:37.658+0300][8.430s][info][gc] GC(138) Pause Young (Allocation Failure) 808M->537M(991M) 0.304ms
[2020-01-31T08:53:37.709+0300][8.481s][info][gc] GC(139) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:37.759+0300][8.531s][info][gc] GC(140) Pause Young (Allocation Failure) 808M->537M(991M) 0.282ms
[2020-01-31T08:53:37.808+0300][8.581s][info][gc] GC(141) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:37.858+0300][8.631s][info][gc] GC(142) Pause Young (Allocation Failure) 808M->537M(991M) 0.284ms
[2020-01-31T08:53:37.909+0300][8.682s][info][gc] GC(143) Pause Young (Allocation Failure) 808M->537M(991M) 0.279ms
[2020-01-31T08:53:37.960+0300][8.733s][info][gc] GC(144) Pause Young (Allocation Failure) 808M->537M(991M) 0.281ms
[2020-01-31T08:53:38.010+0300][8.782s][info][gc] GC(145) Pause Young (Allocation Failure) 808M->537M(991M) 0.276ms
[2020-01-31T08:53:38.060+0300][8.832s][info][gc] GC(146) Pause Young (Allocation Failure) 808M->537M(991M) 0.283ms
[2020-01-31T08:53:38.112+0300][8.884s][info][gc] GC(147) Pause Young (Allocation Failure) 808M->537M(991M) 0.294ms
[2020-01-31T08:53:38.162+0300][8.935s][info][gc] GC(148) Pause Young (Allocation Failure) 808M->537M(991M) 0.322ms
[2020-01-31T08:53:38.213+0300][8.986s][info][gc] GC(149) Pause Young (Allocation Failure) 808M->537M(991M) 0.314ms
[2020-01-31T08:53:38.264+0300][9.037s][info][gc] GC(150) Pause Young (Allocation Failure) 808M->537M(991M) 0.299ms
[2020-01-31T08:53:38.314+0300][9.087s][info][gc] GC(151) Pause Young (Allocation Failure) 808M->537M(991M) 0.297ms
[2020-01-31T08:53:38.364+0300][9.137s][info][gc] GC(152) Pause Young (Allocation Failure) 808M->537M(991M) 0.327ms
[2020-01-31T08:53:38.415+0300][9.187s][info][gc] GC(153) Pause Young (Allocation Failure) 808M->537M(991M) 0.291ms
[2020-01-31T08:53:38.466+0300][9.238s][info][gc] GC(154) Pause Young (Allocation Failure) 808M->537M(991M) 0.294ms
[2020-01-31T08:53:38.516+0300][9.288s][info][gc] GC(155) Pause Young (Allocation Failure) 808M->537M(991M) 0.289ms
[2020-01-31T08:53:38.565+0300][9.338s][info][gc] GC(156) Pause Young (Allocation Failure) 808M->537M(991M) 0.322ms
[2020-01-31T08:53:38.616+0300][9.389s][info][gc] GC(157) Pause Young (Allocation Failure) 808M->537M(991M) 0.296ms
